Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings
O=C(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F,446.11199999999997,3.4827,131.44236210912106,60.440000000000005,0.0,4.0,7.0,0.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,462.07399999999996,5.512600000000003,138.99170500301278,0.0,0.0,0.0,0.0,2.0
OCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,452.20699999999994,4.140800000000002,147.92689873544305,38.69,1.0,3.0,12.0,0.0
CCOc1ccc2nc(NC(NC(C)=O)(C(F)(F)F)C(F)(F)F)sc2c1,401.332,4.063900000000002,146.89567781769057,63.25,2.0,5.0,5.0,2.0
CN(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,821.2530000000004,9.120199999999999,254.66280319422862,23.47,1.0,2.0,16.0,0.0
FC(F)(F)N1C(F)(F)N(C(F)(F)F)C(F)(F)C1(F)F,316.04499999999996,3.3794999999999997,94.69928050740829,6.48,0.0,2.0,0.0,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,354.49299999999994,4.9215,105.0191880647353,0.0,0.0,0.0,4.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC1CO1,520.1790000000002,5.801300000000005,165.15391755581936,21.759999999999998,0.0,2.0,11.0,1.0
CCCC[P+](CCCC)(CCCC)CC(C)OC.[Na+].[O-]c1ccc(C(c2ccc([O-])cc2)(C(F)(F)F)C(F)(F)F)cc1,632.6420000000004,5.687700000000006,269.6214338871631,55.349999999999994,0.0,3.0,14.0,2.0
FC(F)C(F)(F)COP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,443.2559999999999,7.9496,128.94081484300546,46.31,0.0,4.0,4.0,1.0
FC(Cl)C(F)(F)C(F)(F)Cl,202.93699999999998,2.9877000000000002,62.90334472501729,0.0,0.0,0.0,2.0,0.0
CC(C)OCC(F)(F)C(F)F,174.137,2.3118000000000007,62.33964844102441,9.23,0.0,1.0,4.0,0.0
FC(F)(F)C1(C(F)(F)F)OC(F)(Cl)C(Cl)(Cl)O1,331.398,3.8475999999999995,103.48882529202915,18.46,0.0,2.0,0.0,1.0
O=S([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)=C(F)F)C(F)(F)F.[Na+],450.104,0.9442999999999997,157.40924283362165,58.59,0.0,4.0,7.0,0.0
O=C(N[C@H]1CCCC[C@@H]1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,506.234,4.195800000000002,168.21793156972714,58.2,2.0,2.0,6.0,1.0
O=C(C=C(O)c1ccc2ccccc2c1)C(F)(F)C(F)(F)C(F)(F)F,366.23199999999997,5.140700000000001,135.72762097815095,37.3,1.0,2.0,4.0,2.0
COc1ccc(C)cc1C(F)(F)C(F)(F)C(F)(F)F,290.17799999999994,4.293020000000001,103.52840674147052,9.23,0.0,1.0,3.0,1.0
O=C(CC(=O)C(F)(F)OC(F)(F)F)c1cccs1,288.193,3.0192000000000005,101.1607434061171,43.370000000000005,0.0,4.0,5.0,1.0
FC(Br)C(F)(F)F,180.92599999999996,2.2391999999999994,45.63388235957245,0.0,0.0,0.0,0.0,0.0
FC(OC(F)(F)C(Cl)Cl)C(F)(F)F,250.95299999999997,3.2573999999999996,78.547367471847,9.23,0.0,1.0,3.0,0.0
CCOc1ccc(C2(C(=O)OC)CC(F)(F)C2(F)F)cc1,306.25499999999994,3.1704000000000017,118.39586305190306,35.53,0.0,3.0,4.0,2.0
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],306.0309999999999,-1.0387,105.25009753332853,57.2,0.0,3.0,3.0,0.0
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,332.11499999999995,2.638,97.48300952471895,54.370000000000005,1.0,2.0,4.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,645.972,7.658900000000004,172.76181163989358,0.0,0.0,0.0,8.0,0.0
O=[13C](O)[13C](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,516.06270968,5.715700000000002,154.12465856523724,37.3,1.0,1.0,8.0,0.0
O=P(O)(O)OCCC(F)(F)F.OCCNCCO,299.182,-0.39130000000000037,101.82129417289121,119.25000000000001,5.0,5.0,7.0,0.0
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,282.24299999999994,5.569900000000003,101.54741999227926,0.0,0.0,0.0,8.0,0.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,695.1080000000003,6.625000000000003,208.7431748433073,40.129999999999995,0.0,2.0,13.0,0.0
OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.15399999999994,4.311000000000002,135.19594814538343,40.46,2.0,2.0,2.0,1.0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(Br)c1N,354.06300000000005,4.62912,111.2573577002211,26.02,1.0,1.0,1.0,1.0
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,994.1570000000006,11.2129,295.3535715977606,66.76,2.0,2.0,18.0,0.0
CCC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,316.24099999999993,3.601900000000002,116.56767784222264,40.46,2.0,2.0,4.0,1.0
CC(O)C(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)F,296.1039999999999,3.1735000000000007,93.37849149566755,20.23,1.0,1.0,4.0,0.0
CCCCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F)c(O)c1,682.6930000000004,9.453199999999999,268.8071125003061,87.66000000000001,3.0,4.0,16.0,2.0
C=CCOc1ccccc1C(=O)NC(O)(C(F)(F)F)C(F)(F)F,343.22299999999996,2.794400000000001,125.90877057100109,58.56,2.0,3.0,5.0,1.0
C#CC(C)(O)CCOC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,790.2160000000005,6.8772000000000055,251.38683386101556,92.68000000000002,1.0,8.0,18.0,0.0
O=C(F)C(F)(F)C(F)(F)I,273.926,2.1456,65.72017249234132,17.07,0.0,1.0,2.0,0.0
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,442.262,4.238900000000001,161.85449344045355,78.43,3.0,3.0,3.0,2.0
FC(Oc1cccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,970.2260000000006,13.408599999999995,302.4764492727731,18.46,0.0,2.0,16.0,1.0
O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,418.55799999999994,4.2513000000000005,121.14838969971773,34.14,0.0,2.0,5.0,0.0
NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,661.1050000000002,6.181800000000002,199.40297703907277,70.78000000000002,1.0,4.0,10.0,0.0
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,320.30799999999994,1.5022000000000002,114.13135807069946,66.01,0.0,4.0,5.0,1.0
CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,314.09399999999994,3.4707000000000003,97.5440268985938,20.23,1.0,1.0,4.0,0.0
FC(F)(F)C(F)(F)c1nc2ccncc2[nH]1,237.13100000000006,2.612000000000001,85.31908527756386,41.57,1.0,2.0,1.0,2.0
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1csc2ccccc12,372.261,4.876100000000002,133.4248756285945,34.14,0.0,3.0,5.0,2.0
O=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1CCCC1,395.2430000000001,3.048300000000001,128.9798777062728,63.24,1.0,3.0,5.0,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)F)C(F)(F)F,736.1810000000004,8.604300000000002,227.46770963162373,26.3,0.0,2.0,14.0,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,696.1160000000003,7.959700000000005,208.7431748433073,37.3,1.0,1.0,13.0,0.0
CCCCCC1(OCC)CC(C(F)(F)F)(C(F)(F)F)SS1,356.39699999999993,5.948000000000004,127.50072291680742,9.23,0.0,3.0,6.0,1.0
O=C(C(F)(F)C(F)(F)F)C(Cl)(C(F)(F)F)C(F)(F)F,332.496,3.8552999999999997,100.84963935892661,17.07,0.0,1.0,2.0,0.0
O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccccc1,268.156,3.920300000000002,97.72124517689696,17.07,0.0,1.0,2.0,1.0
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,299.1139999999999,1.7006000000000001,87.42456258678328,60.160000000000004,1.0,2.0,3.0,0.0
FC(F)C(F)(F)Sc1ccccc1,210.19500000000002,3.6366000000000014,76.94653898536036,0.0,0.0,1.0,3.0,1.0
N#CC(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F)C(F)(F)F,389.06699999999995,4.62728,121.37587317494506,42.25,0.0,3.0,6.0,0.0
OCCOCCOCCOCCOCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,606.3190000000002,4.393300000000004,203.4233158017992,66.38000000000001,1.0,6.0,20.0,0.0
O=C([O-])CCSCCC(F)(F)F.[Li+],208.12999999999997,-2.1839999999999984,90.43699921212873,40.129999999999995,0.0,3.0,5.0,0.0
CCCCCCN(CCC[N+](C)(C)CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,626.4760000000002,4.111200000000004,214.90633989666645,77.51,0.0,4.0,17.0,0.0
O=S(=O)(F)C(F)(F)C(O)(F)F,200.08399999999997,0.4636000000000002,57.64699933344731,54.370000000000005,1.0,3.0,2.0,0.0
COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,250.05999999999995,3.0585000000000004,76.80238334125897,9.23,0.0,1.0,1.0,0.0
CC(F)(F)C(F)(F)C(F)F,166.064,2.5420000000000007,52.827289788576785,0.0,0.0,0.0,2.0,0.0
FC(F)(SCl)C(F)(F)SCl,235.054,3.9459999999999997,71.62669376481661,0.0,0.0,2.0,3.0,0.0
O=C(OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,526.0699999999999,4.924200000000001,159.48279728491084,52.6,0.0,4.0,6.0,0.0
Nc1nc(N)nc(C(F)C(F)(F)F)n1,211.12199999999996,0.6089,75.16215429686008,90.71,2.0,5.0,1.0,1.0
CCP(=O)(OCC(C)C)C(F)(F)C(F)(F)C(F)(F)F,318.1689999999999,4.7474000000000025,105.30735115121354,26.3,0.0,2.0,6.0,0.0
O=C(C=C(C(F)(F)F)C(F)(F)F)c1cccc(Cl)c1,302.601,4.573700000000001,108.02451140377862,17.07,0.0,1.0,2.0,1.0
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,414.06399999999996,4.4451,124.7326327247391,37.3,1.0,1.0,5.0,0.0
FC(F)(F)C(F)(/C=C\I)C(F)(F)F,321.96099999999996,3.768,81.930002394759,0.0,0.0,0.0,1.0,0.0
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,383.054,4.5486,114.16593727477684,3.24,0.0,1.0,1.0,1.0
CCN(CCC[N+](C)(C)CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,584.3950000000001,2.940900000000001,195.81151355347663,77.51,0.0,4.0,14.0,0.0
CC(NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,523.311,4.827900000000002,174.42570891428332,66.4,2.0,3.0,12.0,0.0
FC(F)C(F)(F)C(F)(F)C(F)CC1CCCO1,268.17199999999997,3.4293000000000022,92.9252498394637,9.23,0.0,1.0,5.0,1.0
FC(F)(F)C(F)(F)C(F)(I)C(F)(F)F,345.93,3.8470999999999997,84.58573411839912,0.0,0.0,0.0,1.0,0.0
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,770.0920000000003,9.597800000000003,226.6766510617863,18.46,0.0,2.0,11.0,0.0
O=P([O-])(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F.[NH4+],479.101,4.53,144.31802671920454,95.09,1.0,4.0,8.0,0.0
O=C(N=C(O)c1c(F)cccc1F)Nc1cc(Cl)c(S(=O)C(F)(F)C(F)F)cc1Cl,493.2120000000001,5.7738000000000005,176.323205379752,78.75999999999999,2.0,2.0,5.0,2.0
C[N+](C)(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],740.1830000000001,2.847600000000001,222.18353725646145,29.1,1.0,1.0,12.0,0.0
CCCCCc1ccc(-c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)nc1,543.367,8.676600000000002,195.8744688029112,12.89,0.0,1.0,10.0,2.0
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,468.13700000000006,3.7795000000000014,149.2563024718642,52.60000000000001,0.0,4.0,8.0,0.0
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1)C(F)(F)F.[Cl-],477.648,2.0386000000000006,159.19915822230902,13.11,0.0,1.0,7.0,1.0
O=C1OC(=O)C(F)(F)C1(F)F,172.033,0.3403999999999998,56.9269772587895,43.370000000000005,0.0,3.0,0.0,1.0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1-c1cnn(-c2cnc(Cl)c(C(=O)O)c2)c1,495.7820000000002,6.192140000000003,185.97989555551715,68.01,1.0,4.0,4.0,3.0
COCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,357.1939999999999,1.9779000000000002,111.8429056460753,55.4,1.0,3.0,7.0,0.0
O=P(OC(F)(F)C(F)(F)F)(OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F,452.006,5.609600000000001,129.93723900670182,44.760000000000005,0.0,4.0,6.0,0.0
C[N+](C)(CCC(CO)N(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CO,810.5420000000003,2.701000000000002,264.98900503715686,155.26999999999998,3.0,8.0,20.0,0.0
O=C(N1CCOCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,433.16399999999993,3.5840000000000014,140.56970225606145,29.540000000000003,0.0,2.0,5.0,1.0
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccccc1C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,594.2420000000003,6.342200000000004,199.00940959817734,52.60000000000001,0.0,4.0,12.0,1.0
Nc1ccc(-c2n[nH]c(C(F)(F)C(F)(F)C(F)(F)F)n2)cc1,328.191,3.343300000000001,117.6988721375592,67.59,2.0,3.0,3.0,2.0
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,580.5400000000002,6.620300000000003,174.95840230944177,37.3,1.0,1.0,9.0,0.0
CC(NC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,433.217,4.898900000000002,148.99675898001706,38.33,1.0,2.0,6.0,1.0
C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],778.4250000000002,4.301600000000003,255.2202502808602,114.81,1.0,5.0,19.0,0.0
O=C(O)[C@H]1O[C@@H](OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[C@H](O)[C@@H](O)[C@@H]1O,640.2390000000003,3.294700000000002,207.58720100783694,116.45000000000002,4.0,6.0,11.0,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,254.10099999999994,2.5485000000000007,84.67311583205922,26.3,0.0,2.0,4.0,0.0
N[C@@H](CSC(F)(F)C(F)(F)C(F)F)C(=O)O,271.18199999999996,1.6247,89.97593059198775,63.32000000000001,2.0,3.0,6.0,0.0
CC(O)C(F)(F)C(F)(F)F.CC(O)C(F)(F)C(F)(F)F.CC(O)C(F)(F)C(F)(F)F.OP(O)O,574.2140000000002,3.8846000000000047,180.77923745910448,121.38000000000001,6.0,6.0,3.0,0.0
FC(F)(F)C(F)(F)C(F)(F)CNc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,425.7350000000002,6.128100000000002,158.03906851622148,40.71,2.0,2.0,5.0,3.0
Cc1[nH]nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1Cl,334.56899999999996,4.296220000000001,109.44646051506332,28.68,1.0,1.0,3.0,1.0
COP(=O)(CC(=O)CCCC(F)(F)C(F)(F)F)OC,312.17099999999994,3.4093000000000018,106.33801793303894,52.60000000000001,0.0,4.0,8.0,0.0
COC1=C(F)C(F)(F)C(F)(F)C1=O,202.07799999999997,1.6671999999999998,68.97127175828092,26.3,0.0,2.0,1.0,1.0
FC(F)(F)C(F)(c1ccc(Cl)nc1)C(F)(F)F,281.558,4.0244,95.2078914909986,12.89,0.0,1.0,1.0,1.0
O=C(OS(=O)(=O)C(F)(F)F)C(F)(F)F,246.08399999999992,0.9415000000000001,72.57181726157543,60.440000000000005,0.0,4.0,1.0,0.0
Oc1ccc(C(F)(F)C(F)(F)F)cc1,212.117,3.0463000000000005,75.78319811511737,20.23,1.0,1.0,1.0,1.0
CCN(CCCP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,599.2490000000001,4.537500000000002,184.80866281344404,94.91,2.0,3.0,12.0,0.0
O=C(Nc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,439.17099999999994,5.363900000000002,145.84934244196606,29.1,1.0,1.0,6.0,1.0
CCC[Si](Cl)(CCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,396.7969999999999,6.849000000000004,133.6330462555583,0.0,0.0,0.0,9.0,0.0
O=C(O)C1C(F)(F)C1(F)F,158.05,0.9714,52.44614368143486,37.3,1.0,1.0,1.0,1.0
FC1(F)N(C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C(F)(F)C1(F)F,445.07199999999995,4.9788000000000014,134.22106115589327,3.24,0.0,1.0,1.0,2.0
C[N+](C)(CCO)CC(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,845.3800000000005,5.843500000000004,265.31550489733814,86.63,3.0,4.0,18.0,0.0
FC(C(F)(F)F)C(F)(F)C1CCCO1,222.12799999999996,2.701100000000001,76.02983020774427,9.23,0.0,1.0,2.0,1.0
FC1=C(C(F)(F)F)C(F)(F)C(F)(F)C1(F)F,262.04599999999994,3.6918,80.52388144336145,0.0,0.0,0.0,0.0,1.0
FC(F)(F)c1ccc(-c2cc3nc(C(F)(F)C(F)(F)C(F)(F)F)[nH]c3cc2Cl)cc1,464.69000000000005,7.191500000000002,165.0173589729874,28.68,1.0,1.0,3.0,3.0
CCCCCC=C(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,330.2339999999999,5.981200000000003,115.55382988034407,0.0,0.0,0.0,7.0,0.0
C[N+](C)([O-])CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,528.331,3.9990000000000023,172.2992321231257,69.22999999999999,1.0,3.0,12.0,0.0
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(=O)(=O)F,382.15299999999996,1.9727999999999999,108.44476747857652,77.51,0.0,5.0,6.0,0.0
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,349.0899999999999,3.6839000000000004,106.42075464926295,26.02,1.0,1.0,5.0,0.0
O=P(O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,958.1960000000004,12.055799999999996,287.47185881127365,37.3,1.0,1.0,18.0,0.0
N#COc1ccc(C(c2ccc(OC#N)cc2)(C(F)(F)F)C(F)(F)F)cc1,386.251,4.8170600000000015,148.31867013705258,66.03999999999999,0.0,4.0,4.0,2.0
CC(=NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N1CCOCC1,410.2580000000001,2.4925000000000015,135.03719480819137,58.97,0.0,3.0,4.0,1.0
C[N+](C)(CC(=O)O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,618.2260000000001,6.130200000000003,196.0847096969452,37.3,1.0,1.0,12.0,0.0
O=S1(=O)CC(F)(C(F)(F)F)C(F)C1(F)F,260.12999999999994,1.6163,78.97733453415698,34.14,0.0,2.0,0.0,1.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,600.1090000000002,6.894000000000005,179.35516230569164,20.23,1.0,1.0,10.0,0.0
FC(F)(F)C(F)(F)[I+]c1ccccc1.O=S(=O)([O-])O,420.09300000000013,-0.8951,115.01238413372788,77.43,1.0,3.0,2.0,1.0
CN(C)CCC(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,578.2940000000001,3.6423000000000023,184.6278150429486,86.71000000000001,2.0,4.0,12.0,0.0
FC(F)C(F)(F)CSCc1ccccc1,238.24900000000002,3.8202000000000025,89.6764232141536,0.0,0.0,1.0,5.0,1.0
FC1(F)C(F)(Cl)C(F)(F)C1(F)Cl,232.938,3.0797999999999996,72.42799108881088,0.0,0.0,0.0,0.0,1.0
CC(=O)SCC(F)(F)C(F)(F)F,208.15099999999995,2.4637000000000002,69.31132862545616,17.07,0.0,2.0,2.0,0.0
CC(=O)OC(C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(CO)[N+](C)(C)CC(=O)[O-],1081.3920000000005,7.805600000000007,345.4795101416882,106.89000000000001,2.0,6.0,23.0,0.0
C=C(CC(F)(F)C(F)(F)F)C(F)(F)F,228.08199999999997,3.6926000000000005,73.19864179103821,0.0,0.0,0.0,2.0,0.0
NS(=O)(=O)c1cc2c(cc1C(F)(F)C(F)(F)F)N=CNS2(=O)=O,379.288,0.9398000000000006,125.65470247509977,118.69,2.0,5.0,2.0,2.0
COC(=O)C(F)(Br)C(F)(F)C(F)(F)F,288.96899999999994,2.4177,82.33484683816539,26.3,0.0,2.0,2.0,0.0
C1=CCC=C1.O=[C](C(F)(F)C(F)(F)C(F)(F)F)[Mo]([C]#[O+])([C]#[O+])[C]#[O+],443.1020000000001,3.0439000000000016,132.282139067523,76.77,0.0,1.0,3.0,1.0
O=C(O)c1cnc(C(F)(F)C(F)(F)F)nc1C1CC1,282.16800000000006,2.7063000000000006,102.83795348111137,63.08,1.0,3.0,3.0,2.0
C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,981.4710000000005,9.598200000000002,317.05844377626437,66.4,2.0,3.0,23.0,0.0
NC(=S)NN=Cc1nccc2c(C(F)(F)C(F)(F)C(F)(F)F)cccc12,398.307,3.691300000000001,146.43016565856604,63.3,2.0,3.0,4.0,2.0
C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],588.374,1.9898000000000002,223.18792550994414,71.3,0.0,3.0,11.0,0.0
C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([O-])[O-],994.6750000000004,4.788200000000004,319.2492367055322,172.6,2.0,8.0,18.0,0.0
O=C(N(CC(O)CO)CC(O)CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,611.2450000000001,2.5308000000000006,197.76083325815918,101.23000000000002,4.0,5.0,13.0,0.0
CC(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,376.11199999999997,4.560200000000001,117.9722702810872,17.07,0.0,1.0,6.0,0.0
O=S(=O)(O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,504.23599999999993,4.003800000000002,157.65735292836845,63.60000000000001,1.0,3.0,11.0,0.0
